,W,K,Scale,Min_effect,Max_effect,Flag_consumption_model,Init_conc_comp,D_comp,Deviation
102,0.04598014286689568,13470.5847202084,0.1085788736606,0.00020981977588520716,0.657352498027805,1.0,1.0,4.67475744288367e-05,3552.792247097544
103,0.010953082819613463,95948.16348017976,53.2997213593119,0.019379359090938603,55.18738147428813,1.0,1.0,3.632461006486444e-05,15297.781053858127
104,0.6592610154337106,3383.799263467346,2.3111048110828394,0.5101551304660823,84.69553716715893,1.0,1.0,0.0007501643439174375,21352.264900479877
105,0.04210384211634653,14338.069848888745,0.09727480730599357,0.19929820528775555,0.0029506990587701647,1.0,1.0,7.728233478336809e-06,4917.767932293231
106,0.03812894325133513,2827562.460520816,0.02216480122664853,0.010079666281253155,5.569930046058543,1.0,1.0,7.746590989676563e-05,4047.8535875257135
107,0.03948949592474652,4535.102559880371,1.5289867704537905,0.6824505846124881,25.069961343442937,1.0,1.0,0.00010324072760376197,9146.975136073952
108,0.05117676587173884,10467.078731535,0.038353955649129315,0.0010952450539787827,0.6123259940638113,1.0,1.0,6.726117117619432e-05,3613.480408028541
109,0.0488887409251091,10484.494892079249,0.11228207552715383,0.00017746046846788753,2.3398180157731416,1.0,1.0,2.691386869301002e-05,3646.7715246064736
110,0.040823833375300836,4062.472721465069,2.038395395660756,0.029579813579293263,28.544078497825552,1.0,1.0,5.514420166072095e-06,9331.55626308693
111,0.05454140784798739,9416.137198052067,0.00608088336407765,0.0011322202193029712,0.4155529329165476,1.0,1.0,0.00011301432357337876,3702.068005486614
112,0.0408459440714458,27249.487246870962,0.1368713968082389,0.00046444847883632737,0.7044414093829771,1.0,1.0,4.6677919873909805e-05,3777.9843467046376
113,0.046022675374181386,13263.306104904907,0.11301480410467005,0.00021449507188578025,0.6303148943695839,1.0,1.0,4.564784168541983e-05,3570.329953857297
114,0.037708042252518614,52850.563936702536,1.7434347453380703,0.0997957151134028,1.4242521527138154,1.0,1.0,3.6983000619355597e-06,4733.190943193089
115,0.039914188026572935,1800130.0170015637,0.021722826628245397,0.0023769263596377017,2.487148308730452,1.0,1.0,8.937705776383413e-05,3820.105120793805
116,0.04587781471897336,13385.88230969578,0.1128315118638143,0.00026228598445503123,0.7268746535916379,1.0,1.0,4.367860418280525e-05,3562.6943634456184
117,0.049400821270107316,10432.72104202877,0.11261817407271975,0.00015492120726387263,0.8035385465774973,1.0,1.0,3.776146562388029e-05,3653.906433075663
118,0.04970654230063175,10624.707652596711,0.08021254278106342,0.00031614300059671095,0.5298440255088324,1.0,1.0,5.397617943541794e-05,3610.587427310854
119,0.03657297744054525,18552545.404497754,14.619082939915366,0.4923587795358033,1.9661271526478064,1.0,1.0,0.00030044246864371595,4739.129064006202
120,0.04140065347938171,6516.374744082415,26.340720547261206,0.6456156813983991,36.734466528114815,1.0,1.0,0.0006284959220582841,7164.945525880456
121,0.052110918844335205,9853.777581396322,0.05122359998578434,0.0010483221146934411,1.3554097041092203,1.0,1.0,4.947448404952655e-05,3640.873423493741
122,0.04424149969670478,11896.070247100457,8.954838008984243,0.059863865663912226,0.1175532143693736,1.0,1.0,0.0005288168742848367,5079.827837494685
123,0.06834181134336678,3665.934772019855,31.180090948232003,0.11233779016927142,47.127958071984786,1.0,1.0,0.0001581735895756532,10015.292899942282
124,0.1391604638664223,1456.9270803382908,0.007593376663475894,0.0027085546450733014,663.6068549196168,1.0,1.0,6.653352794308902e-05,12374.136101103159
125,0.02251039001140628,57743.42361453112,0.04295594059641239,27.60551303666022,84.53681662733915,1.0,1.0,0.00024097944817163213,12913.593920290026
126,0.05364717954012535,2609.558110764141,28.775725963351412,3.391527748076502,52.1498745854671,1.0,1.0,4.929246467823072e-05,10434.760183882248
127,0.03655351627220218,2244866.2917244383,0.02557734616873561,2.438747398368096,0.06526383835118882,1.0,1.0,1.3967383983035271e-06,4737.478975264987
128,0.05302871724238409,9879.228402868763,0.010840884203217546,0.0012734954009408802,0.6794732127623775,1.0,1.0,9.428653807586396e-05,3601.4118160287617
129,0.03658741705191648,4472618.257858928,0.04366266282356135,4.492977692218703,0.05360559685838096,1.0,1.0,1.0724680827395011e-05,4738.687943334627
130,0.042749852039532715,21141.325258058565,0.008029537126307084,0.0009447245626621453,0.7918331797772195,1.0,1.0,0.00018254824384602135,3497.199516327404
131,0.05398436300999675,9712.124561276989,0.0039758620252864346,0.0015192738964527224,0.4598961857995747,1.0,1.0,0.00012218159770742423,3640.730892177465
132,0.043906831345343005,12038.493495020452,0.007027603312566866,0.1199561740151646,1.6813622647664646,1.0,1.0,4.0088403437005885e-06,5065.076722260134
133,0.03652107512766485,1944599.905391745,3.7962500268998634,0.0448386612305021,1.8170397974132635,1.0,1.0,0.00019647141458629093,4737.716490036065
134,0.05319845052136435,10224.922533068355,0.020786761284057757,0.0015929395925890026,20.57872659615643,1.0,1.0,5.075177766926272e-05,3560.254962730073
135,0.03646864264421576,1764137.971785507,7.99090599481277,1.7929420228402864,3.114589435347445,1.0,1.0,0.00021828782098795024,4738.312895577841
136,0.058018410479426324,1495.7776854605215,1.8886515620383415,0.8506052940827291,73.0323207315595,1.0,1.0,0.00012196091243789277,12631.279328554883
137,0.03961225990056784,23232.785899474493,54.418610777012006,0.7186283092054826,0.2830732527770869,1.0,1.0,1.9050069781632928e-06,4783.431399743008
138,0.07281251348273217,3132.698210907424,1.2507124424019858,0.01947988231240972,33.86862167599201,1.0,1.0,0.00014380439120131216,10640.156734258193
139,0.048652386750749226,11513.073275606726,0.0548426387516504,0.0001754277698282627,0.41393812812972974,1.0,1.0,7.242708507986422e-05,3585.715136289177
140,0.054197983222111175,1896.421662661186,0.6152591627012949,0.015651789462597314,82.86982958579938,1.0,1.0,0.00015742242261886576,11773.566655945637
141,0.05443592301925094,9731.500647660705,0.01778474511058298,0.0018814434487233898,34.75546320553587,1.0,1.0,5.017060617476173e-05,3610.970367678169
142,0.03783999365608805,1393652.4959004677,0.12466050272844185,0.0010557403986043656,3.174646762700277,1.0,1.0,3.169455725974578e-05,3975.7408782257003
143,0.04480285420785095,8878.799196553991,60.44651574418222,0.052311603649104366,33.94137536190681,1.0,1.0,0.0003296589157057311,5506.272026568176
144,0.1685009800771809,1546.997768302159,0.02891206089433123,0.01819370428441481,95.11398133663944,1.0,1.0,0.00014200738317966292,13422.502745569607
145,0.039737087234796485,37095.929426553885,0.10106742752300699,0.0002466448923812479,42.26205264914609,1.0,1.0,1.6357583508522546e-05,3850.331239025228
146,0.043694115612688884,12590.619027473074,7.375968253198651,0.02306025164610464,0.1166516726870252,1.0,1.0,0.0004938796526556176,5049.457177504012
147,0.036424535303456594,1756194.5575572357,0.021551686155259226,4.569712210184449,29.03960255028041,1.0,1.0,9.835356123883971e-06,4740.320320016046
148,0.04000340386519427,3049736.517108312,0.022108507073003013,0.0030450871428050405,21.00598470386597,1.0,1.0,6.941402444870174e-05,3830.660967240744
149,0.03644753904343731,1537091.057316068,1.5622345075837865,0.01389553940330335,1.9089538910771984,1.0,1.0,7.0557392205773635e-06,4741.395874787688
150,0.04109228836278807,75760.17384859633,51.74856847126567,0.08325011314196502,75.0982731387934,1.0,1.0,1.543948630978512e-06,8362.290531402869
151,0.04960184719859388,10350.264931143534,0.10394848071714348,7.5567025558046e-05,0.4530435312228916,1.0,1.0,4.882824595671321e-05,3668.0723696647497
152,0.04932287098167107,4362.103261059248,0.24053541156767946,19.250731779122038,39.66255821933791,1.0,1.0,0.00010907010377993774,8075.698258523733
153,0.04190621203585039,24201.15257264424,0.10546459293981604,0.0005156177970611158,2.278786066345995,1.0,1.0,3.626770345988493e-05,3622.328767071446
154,0.03648802384123299,1315068.1798666585,11.037695595975261,0.028635127124532287,1.7220919974820272,1.0,1.0,8.02919943613699e-05,4738.720466463739
155,0.03679930557460874,17021218.55098553,0.006871401668327857,0.03090647794566433,13.849077149104312,1.0,1.0,0.00010316912076558216,4114.859720653516
156,0.017970927313084473,33262.518194786986,22.89049242854443,0.05419764757806392,46.050066585789565,1.0,1.0,6.565365168118672e-05,14170.575602096304
157,0.14402274999643164,11487.290536306577,15.767000808934515,1.2867008519344745,88.21843193594702,1.0,1.0,1.3368987629966645e-06,52853.82013001296
158,0.050432046613904886,10247.98877276229,0.07566378215707112,0.0001500076990762639,0.4091533888941778,1.0,1.0,5.90731058842126e-05,3668.964209056927
159,0.036450487032087406,2388148.6682729367,0.3003513600218177,0.2202093335073892,18.090202827060818,1.0,1.0,4.515520765336888e-06,4738.215695511316
160,0.036506930826975016,1826555.290567596,13.427986851133973,0.050252931896317785,1.2928470661470244,1.0,1.0,1.0248454284622318e-06,4739.386477367588
161,0.03525376200803836,2438160.7456955817,0.781807836620083,0.19893464032672906,10.907971661792288,1.0,1.0,0.0006402294567082296,5131.578306211335
162,0.030716840175107618,5200473.5490735965,96.85084107524081,0.015300604767615534,10.768442523817171,1.0,1.0,0.00017187057947623535,8556.833828116587
163,0.041015291208458114,15796.81907126726,3.3231407332660643,8.793056601096081,3.818606838598773e-05,1.0,1.0,1.2018635811871693e-06,4874.549617194736
164,0.0365837423964059,15977580.496762294,1.352928945895122,0.06916802448352434,5.220554327713079,1.0,1.0,1.0519125674518393e-06,4739.375958004353
165,0.03805921022688182,15708708.134499727,0.1206265414166564,0.0005389713074073313,1.4871477597166425,1.0,1.0,4.2282959331428464e-05,3918.9757521539827
166,0.05676697115364699,9277.966091036938,0.0032390399355439184,0.0017425383374418855,10.300844808094254,1.0,1.0,8.674928218421034e-05,3674.979288978201
167,0.05001144795025315,7459.577637450745,0.011635721189688955,0.1216851778260379,616.8470141436275,1.0,1.0,5.188517162833898e-05,6042.233895646356
168,0.03657228082080607,6810609.165683801,2.0153546851817317,0.07026554120862867,5.187705971590088,1.0,1.0,0.00018922367605890414,4738.326684646061
169,0.02814543378912838,2836330.0990489973,19.22812203054965,0.4590459557185808,19.377376713794998,1.0,1.0,1.2793900859822568e-05,10260.718500987872
170,0.034657125684440585,3918940.3305991665,0.030465765008359562,10.233310156889154,14.589300734813108,1.0,1.0,0.0003690438202935041,5501.854010059213
171,0.03664160719867522,1542405.5281500218,0.03341245793318647,1.1940463892020703,7.564472897311129,1.0,1.0,1.176185333267384e-06,4740.9608505143515
172,0.6451685144169271,10469.897152709314,0.547707026810669,0.02550840443221318,78.9187281719755,1.0,1.0,0.0008218228757413306,69331.02719449525
173,0.05159095672371338,9879.66301669457,0.04899748931906101,0.00023150513632029692,0.3465095862172235,1.0,1.0,7.248591557069121e-05,3737.706782129437
174,0.04736763466834737,3855.579195648125,0.27530523124546186,0.03766568872973056,62.00767620642693,1.0,1.0,0.0002133219643143233,8773.661945663787
175,0.03802722576906775,45492.001150368495,85.97577881810874,0.6056576361307449,0.7555515021744863,1.0,1.0,0.00025964626882601824,4739.704767536417
176,0.04562876077750218,10472.41031323409,0.019868427108378082,0.09559918802470532,0.6454157822940506,1.0,1.0,1.4094927541691492e-05,5190.438826449297
177,0.035510226249249405,3500.6277311090835,1.904539208864856,15.366916924664135,33.90112128351233,1.0,1.0,9.786608827267617e-06,10917.024567845323
178,0.048983618033585655,10612.637952754363,0.0938855875366579,1.9129568284685896e-05,20.794987150557304,1.0,1.0,1.7721304488805607e-05,3625.0475961044453
179,0.03873686413150368,1705998.7848883737,0.020658069117603824,0.0008457093268204336,2.7244222150786217,1.0,1.0,0.00012872651087174954,3708.0099569718873
180,0.042362456894252165,12766.644612476372,1.6490226424816463,0.22605228416069034,9.417459783386313,1.0,1.0,0.0002138009073659373,5011.365016659134
181,0.9656874235964784,9405.174180476679,61.05525772816811,0.012641339777116643,73.95546599262045,1.0,1.0,0.00013416525027142424,61700.9329334142
182,0.04050578563287521,39018.42686303764,0.040411016862143115,0.0006912385299178689,0.6394843026096044,1.0,1.0,0.00011974147919586779,3677.157535433254
183,0.04260488764803833,13780.440872053452,0.0415727360114634,0.15618626273336905,63.117269085782794,1.0,1.0,2.188777050514397e-06,4949.001837697934
184,0.022607244642084467,33828.929783092506,12.747335507129884,9.36460812983758,36.553737349669206,1.0,1.0,4.883604099729545e-06,12930.202331576611
185,0.03620204552781348,95533.52123945307,3.8361392281425535,0.16116988958432096,41.961311966080046,1.0,1.0,0.00028469224562915825,4923.662596551694
186,0.049592945308594816,10338.906207293916,0.11123659964767076,0.00033491959245993445,0.6657018929214906,1.0,1.0,4.030479227484558e-05,3671.870675843869
187,0.04362285696892967,17282.166059206884,0.035462546119259045,0.0007026219916564247,0.8898984302527866,1.0,1.0,0.0001078002802608846,3547.29051691514
188,0.038810172849997264,595451.6564799686,0.03222276372034249,0.00025581650141459676,6.638594785662186,1.0,1.0,9.743555457931782e-05,3716.7490277416323
189,0.03653903584717733,2493998.4156715283,4.651718096828937,0.06259416064345434,4.259606938235656,1.0,1.0,0.00018763038672482945,4737.057580215752
190,0.04385100262874314,12275.523039844473,1.988470771260722,0.25426072826357604,0.027426893174453845,1.0,1.0,1.175423738772727e-07,5065.040533109314
