,W,K,empty_0,Max_effect,P_comp,D_comp,Deviation
181,0.04289618886700819,13807.679302096058,0.0,0.1290170096610907,1.0,2.3012993174048018,4983.867490358502
182,0.04254409330767999,13951.015449663204,0.0,0.13710032210107018,1.0,0.02202771851010456,4964.805860499438
183,0.03856931740073103,29788.765558187093,0.0,0.7522075437137253,1.0,0.029755595112921533,4750.2601728338395
184,0.039014561078078616,25774.59673376493,0.0,2.3759425189664047,1.0,0.07742942891198842,4758.212433879836
185,0.03800842604993837,44473.13922001673,0.0,4.380212364640591,1.0,0.8383967921246738,4736.070873839576
186,0.03710919850722855,94117.9327089852,0.0,5.185963813952858,1.0,1.4998056020541344,4730.759618061661
187,0.04242926223159183,14033.533581822869,0.0,0.16064845194156047,1.0,0.047570321722120515,4937.447557950122
188,0.043961400889709484,12453.653314814996,0.0,0.11689787142022018,1.0,0.6750721138431007,5058.92590418813
189,0.043113203125092384,13236.84226992283,0.0,0.12550947897226564,1.0,3.0444780063863166,5006.420712472857
190,37.503258870926025,2318.135239188569,0.0,0.023689371239899143,1.0,0.3864851841940258,11642.999666519308
191,0.0366186425310535,19501332.11851644,0.0,3.843390228591665,1.0,0.08535468754527571,4741.213623458808
192,0.043766386849488574,12350.434775270192,0.0,0.12152871699216908,1.0,0.09514173998278536,5047.913442695191
